File,Line Index,Original Class,Modified Class
/content/testset/Chess-Pieces-6/train/labels/53de0674524ae6d77bdfff48136dec2a_jpg.rf.90f99fa325a1e8d7c9785564d1812a17.txt,14,7,6
/content/testset/Chess-Pieces-6/train/labels/49d365236ee4fb6bd982b0f00bff007e_jpg.rf.970b8ff58ff3585a49a7168a781ba1b7.txt,0,2,3
/content/testset/Chess-Pieces-6/train/labels/49d365236ee4fb6bd982b0f00bff007e_jpg.rf.970b8ff58ff3585a49a7168a781ba1b7.txt,20,7,9
/content/testset/Chess-Pieces-6/train/labels/49d365236ee4fb6bd982b0f00bff007e_jpg.rf.970b8ff58ff3585a49a7168a781ba1b7.txt,24,10,4
/content/testset/Chess-Pieces-6/train/labels/a9768de3fceeeae2618f362870fb9a88_jpg.rf.9a3e44bc5956acc147da9f2b4ae8085d.txt,8,4,5
/content/testset/Chess-Pieces-6/train/labels/a9768de3fceeeae2618f362870fb9a88_jpg.rf.9a3e44bc5956acc147da9f2b4ae8085d.txt,10,4,10
/content/testset/Chess-Pieces-6/train/labels/a9768de3fceeeae2618f362870fb9a88_jpg.rf.9a3e44bc5956acc147da9f2b4ae8085d.txt,31,10,8
/content/testset/Chess-Pieces-6/train/labels/9d776e74e90c4f8092b060dd7567e2f8_jpg.rf.db8dee35b1563673bc2d5ec99ff07443.txt,2,12,2
/content/testset/Chess-Pieces-6/train/labels/9d776e74e90c4f8092b060dd7567e2f8_jpg.rf.db8dee35b1563673bc2d5ec99ff07443.txt,11,11,0
/content/testset/Chess-Pieces-6/train/labels/c0d68e012bb93c14bc333fc1d5e52621_jpg.rf.b8854113874d9bd7bb79e807498c7d06.txt,5,10,5
/content/testset/Chess-Pieces-6/train/labels/4de23afff63bc169b4ebe547a9c9b692_jpg.rf.93a1004b62a050ff48e2873c8f85b2d0.txt,0,1,10
/content/testset/Chess-Pieces-6/train/labels/4de23afff63bc169b4ebe547a9c9b692_jpg.rf.93a1004b62a050ff48e2873c8f85b2d0.txt,4,6,12
/content/testset/Chess-Pieces-6/train/labels/4de23afff63bc169b4ebe547a9c9b692_jpg.rf.93a1004b62a050ff48e2873c8f85b2d0.txt,21,10,1
/content/testset/Chess-Pieces-6/train/labels/36066ba85572ce99198f1a21c2c8bbff_jpg.rf.4bf8b76eb8248279853c3c1e87e9f127.txt,0,1,12
/content/testset/Chess-Pieces-6/train/labels/36066ba85572ce99198f1a21c2c8bbff_jpg.rf.4bf8b76eb8248279853c3c1e87e9f127.txt,5,6,9
/content/testset/Chess-Pieces-6/train/labels/36066ba85572ce99198f1a21c2c8bbff_jpg.rf.4bf8b76eb8248279853c3c1e87e9f127.txt,29,10,12
/content/testset/Chess-Pieces-6/train/labels/3730ef213ac6aad431475a9ab28f349a_jpg.rf.9f8fb0d458fab6c03ebede213e5ee505.txt,7,4,10
/content/testset/Chess-Pieces-6/train/labels/3730ef213ac6aad431475a9ab28f349a_jpg.rf.9f8fb0d458fab6c03ebede213e5ee505.txt,12,7,5
/content/testset/Chess-Pieces-6/train/labels/bc5decab88861286dcf78a367b4377cb_jpg.rf.ac7e20895d82f4699a42fa3c6c88c05d.txt,5,4,1
/content/testset/Chess-Pieces-6/train/labels/bc5decab88861286dcf78a367b4377cb_jpg.rf.ac7e20895d82f4699a42fa3c6c88c05d.txt,12,7,12
/content/testset/Chess-Pieces-6/train/labels/6ba74e310dd824af891d057d674cedb9_jpg.rf.5943068b5243157b57e547f8def733e0.txt,0,2,7
/content/testset/Chess-Pieces-6/train/labels/6ba74e310dd824af891d057d674cedb9_jpg.rf.5943068b5243157b57e547f8def733e0.txt,14,1,12
/content/testset/Chess-Pieces-6/train/labels/6ba74e310dd824af891d057d674cedb9_jpg.rf.5943068b5243157b57e547f8def733e0.txt,19,7,10
/content/testset/Chess-Pieces-6/train/labels/b5bcde459ca36f0d1f3c20e751336672_jpg.rf.de2517499afcff7391c5aef62561cc3a.txt,5,10,1
/content/testset/Chess-Pieces-6/train/labels/f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.02af5537d5acd7d98e079053cd0f1f04.txt,18,10,11
/content/testset/Chess-Pieces-6/train/labels/f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.02af5537d5acd7d98e079053cd0f1f04.txt,19,10,12
/content/testset/Chess-Pieces-6/train/labels/859e7157c6d544236a67463c08169b6e_jpg.rf.d88c4c11d526d6464270903dbbe156e7.txt,10,4,8
/content/testset/Chess-Pieces-6/train/labels/859e7157c6d544236a67463c08169b6e_jpg.rf.d88c4c11d526d6464270903dbbe156e7.txt,21,9,2
/content/testset/Chess-Pieces-6/train/labels/859e7157c6d544236a67463c08169b6e_jpg.rf.d88c4c11d526d6464270903dbbe156e7.txt,31,10,0
/content/testset/Chess-Pieces-6/train/labels/1728cd731489df8bb8e0396e178fe393_jpg.rf.f54f100bae1cb5e8095048fbf8a8e591.txt,11,4,2
/content/testset/Chess-Pieces-6/train/labels/d29148a2233950a7777285281cbfccff_jpg.rf.6d018ff939368553d0c8f54cbfc0e148.txt,18,5,3
/content/testset/Chess-Pieces-6/train/labels/d29148a2233950a7777285281cbfccff_jpg.rf.6d018ff939368553d0c8f54cbfc0e148.txt,24,4,3
/content/testset/Chess-Pieces-6/train/labels/d29148a2233950a7777285281cbfccff_jpg.rf.6d018ff939368553d0c8f54cbfc0e148.txt,27,4,0
/content/testset/Chess-Pieces-6/train/labels/1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.0b5c4ee0d59eb68bade920a53dd9424f.txt,10,4,8
/content/testset/Chess-Pieces-6/train/labels/1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.0b5c4ee0d59eb68bade920a53dd9424f.txt,16,12,1
/content/testset/Chess-Pieces-6/train/labels/1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.0b5c4ee0d59eb68bade920a53dd9424f.txt,27,10,5
/content/testset/Chess-Pieces-6/train/labels/76d01bada90581f55f1ae64c062cafcf_jpg.rf.20647b0ae3266016979144246bc4c10b.txt,0,9,5
/content/testset/Chess-Pieces-6/train/labels/76d01bada90581f55f1ae64c062cafcf_jpg.rf.20647b0ae3266016979144246bc4c10b.txt,3,1,4
/content/testset/Chess-Pieces-6/train/labels/6589f4cfb37439d7d276f0d70f7ee1f0_jpg.rf.813e9132ab14f6e69a9430194e6cce57.txt,9,8,12
/content/testset/Chess-Pieces-6/train/labels/6589f4cfb37439d7d276f0d70f7ee1f0_jpg.rf.813e9132ab14f6e69a9430194e6cce57.txt,10,12,7
/content/testset/Chess-Pieces-6/train/labels/76d01bada90581f55f1ae64c062cafcf_jpg.rf.f306a4d376be33f7df97a04c500959ad.txt,8,9,7
/content/testset/Chess-Pieces-6/train/labels/76d01bada90581f55f1ae64c062cafcf_jpg.rf.f306a4d376be33f7df97a04c500959ad.txt,14,10,5
/content/testset/Chess-Pieces-6/train/labels/1728cd731489df8bb8e0396e178fe393_jpg.rf.01fd27a0786765e2f97654eadc114f11.txt,11,4,0
/content/testset/Chess-Pieces-6/train/labels/97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.69b5c06c8401023fb61c01e183d91529.txt,18,12,2
/content/testset/Chess-Pieces-6/train/labels/97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.69b5c06c8401023fb61c01e183d91529.txt,21,10,0
/content/testset/Chess-Pieces-6/train/labels/bc5decab88861286dcf78a367b4377cb_jpg.rf.3b46eb3c5a4514f313a9527b2f7843fb.txt,14,11,2
/content/testset/Chess-Pieces-6/train/labels/bc5decab88861286dcf78a367b4377cb_jpg.rf.3b46eb3c5a4514f313a9527b2f7843fb.txt,19,10,9
/content/testset/Chess-Pieces-6/train/labels/d29148a2233950a7777285281cbfccff_jpg.rf.fa02248deebeac865203efe3f498afe4.txt,13,10,0
/content/testset/Chess-Pieces-6/train/labels/d29148a2233950a7777285281cbfccff_jpg.rf.fa02248deebeac865203efe3f498afe4.txt,25,4,12
/content/testset/Chess-Pieces-6/train/labels/d29148a2233950a7777285281cbfccff_jpg.rf.fa02248deebeac865203efe3f498afe4.txt,29,4,6
/content/testset/Chess-Pieces-6/train/labels/9c5fb0c3cfd7b334a247cd87c139e8e6_jpg.rf.078151c4b6a8152885b21b6fc66c848d.txt,0,5,1
/content/testset/Chess-Pieces-6/train/labels/9c5fb0c3cfd7b334a247cd87c139e8e6_jpg.rf.078151c4b6a8152885b21b6fc66c848d.txt,1,2,8
/content/testset/Chess-Pieces-6/train/labels/9c5fb0c3cfd7b334a247cd87c139e8e6_jpg.rf.078151c4b6a8152885b21b6fc66c848d.txt,26,10,12
/content/testset/Chess-Pieces-6/train/labels/a8847f8fe8eaaa1c97bf83027a901760_jpg.rf.c5a6eaca562d391728cbafac77d58ae2.txt,10,3,8
/content/testset/Chess-Pieces-6/train/labels/a8847f8fe8eaaa1c97bf83027a901760_jpg.rf.c5a6eaca562d391728cbafac77d58ae2.txt,13,4,2
/content/testset/Chess-Pieces-6/train/labels/a9987cf6cc5c6545818ec294d4a5bb9b_jpg.rf.61613bebfde02a6913e751e714cb9155.txt,8,6,4
/content/testset/Chess-Pieces-6/train/labels/IMG_0167_JPG.rf.43041c5a614090cdb208552d1f174a25.txt,17,8,6
/content/testset/Chess-Pieces-6/train/labels/IMG_0167_JPG.rf.43041c5a614090cdb208552d1f174a25.txt,22,12,5
/content/testset/Chess-Pieces-6/train/labels/IMG_0167_JPG.rf.43041c5a614090cdb208552d1f174a25.txt,25,10,6
/content/testset/Chess-Pieces-6/train/labels/eb9e7928e756c3cf9164e7afc08c4653_jpg.rf.22092df1dd8e04189982cb5c670ec1a1.txt,16,10,5
/content/testset/Chess-Pieces-6/train/labels/eb9e7928e756c3cf9164e7afc08c4653_jpg.rf.22092df1dd8e04189982cb5c670ec1a1.txt,17,10,4
/content/testset/Chess-Pieces-6/train/labels/b5bcde459ca36f0d1f3c20e751336672_jpg.rf.669ac9b8c9f8289d424a3aee54f40bc4.txt,1,10,11
/content/testset/Chess-Pieces-6/train/labels/3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.b8ff74bd4363550bfef10a29abe5b943.txt,6,6,1
/content/testset/Chess-Pieces-6/train/labels/3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.b8ff74bd4363550bfef10a29abe5b943.txt,16,7,5
/content/testset/Chess-Pieces-6/train/labels/6ba74e310dd824af891d057d674cedb9_jpg.rf.3e9548d8326231ae4d05183ec191a5f5.txt,16,11,3
/content/testset/Chess-Pieces-6/train/labels/6ba74e310dd824af891d057d674cedb9_jpg.rf.3e9548d8326231ae4d05183ec191a5f5.txt,20,7,4
/content/testset/Chess-Pieces-6/train/labels/6ba74e310dd824af891d057d674cedb9_jpg.rf.3e9548d8326231ae4d05183ec191a5f5.txt,22,12,9
/content/testset/Chess-Pieces-6/train/labels/b79ae5b70de58089ead6e32b235e30d3_jpg.rf.aab7eeaad9c01978dc1912c17bbad95f.txt,2,6,7
/content/testset/Chess-Pieces-6/train/labels/b79ae5b70de58089ead6e32b235e30d3_jpg.rf.aab7eeaad9c01978dc1912c17bbad95f.txt,17,8,5
/content/testset/Chess-Pieces-6/train/labels/IMG_0297_JPG.rf.0d6e0193ec4c3962c66c25d6230a3151.txt,5,4,8
/content/testset/Chess-Pieces-6/train/labels/49c2afbbe5726160b289f7c0c62cdace_jpg.rf.ddc702592bd2ab51ecc1e8f45e71a410.txt,20,6,0
/content/testset/Chess-Pieces-6/train/labels/49c2afbbe5726160b289f7c0c62cdace_jpg.rf.ddc702592bd2ab51ecc1e8f45e71a410.txt,30,12,8
/content/testset/Chess-Pieces-6/train/labels/49c2afbbe5726160b289f7c0c62cdace_jpg.rf.ddc702592bd2ab51ecc1e8f45e71a410.txt,31,4,1
/content/testset/Chess-Pieces-6/train/labels/4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.03ab9becdef29924a899c7a5d6d750e3.txt,3,6,8
/content/testset/Chess-Pieces-6/train/labels/4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.03ab9becdef29924a899c7a5d6d750e3.txt,14,9,2
/content/testset/Chess-Pieces-6/train/labels/040f2bcba5afce3afafdd5bbf36d2ca5_jpg.rf.983956f7846a8e36730ee3d24633a377.txt,8,6,10
/content/testset/Chess-Pieces-6/train/labels/479459fe5c8213a84fd55ba82f2670b1_jpg.rf.f43d2b068c310f1c3078b4155c7227bf.txt,16,11,5
/content/testset/Chess-Pieces-6/train/labels/479459fe5c8213a84fd55ba82f2670b1_jpg.rf.f43d2b068c310f1c3078b4155c7227bf.txt,18,7,2
/content/testset/Chess-Pieces-6/train/labels/479459fe5c8213a84fd55ba82f2670b1_jpg.rf.f43d2b068c310f1c3078b4155c7227bf.txt,28,10,1
/content/testset/Chess-Pieces-6/train/labels/13106bbc80a01cc413c2ab5052d2ec25_jpg.rf.1419882e57c1dd1b42f523bb2cae85db.txt,12,4,3
/content/testset/Chess-Pieces-6/train/labels/859e7157c6d544236a67463c08169b6e_jpg.rf.cb368c2a5890919975c9088ffbf91077.txt,1,2,11
/content/testset/Chess-Pieces-6/train/labels/859e7157c6d544236a67463c08169b6e_jpg.rf.cb368c2a5890919975c9088ffbf91077.txt,15,4,10
/content/testset/Chess-Pieces-6/train/labels/859e7157c6d544236a67463c08169b6e_jpg.rf.cb368c2a5890919975c9088ffbf91077.txt,18,7,3
/content/testset/Chess-Pieces-6/train/labels/b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.4569c94852ec4cbf017176441c02e95a.txt,3,7,5
/content/testset/Chess-Pieces-6/train/labels/b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.4569c94852ec4cbf017176441c02e95a.txt,13,3,10
/content/testset/Chess-Pieces-6/train/labels/479459fe5c8213a84fd55ba82f2670b1_jpg.rf.97ab868cb94e98b0ad50ad7cc3369546.txt,10,4,6
/content/testset/Chess-Pieces-6/train/labels/479459fe5c8213a84fd55ba82f2670b1_jpg.rf.97ab868cb94e98b0ad50ad7cc3369546.txt,16,11,3
/content/testset/Chess-Pieces-6/train/labels/479459fe5c8213a84fd55ba82f2670b1_jpg.rf.97ab868cb94e98b0ad50ad7cc3369546.txt,26,10,1
/content/testset/Chess-Pieces-6/train/labels/285d7c487a4e20ad832a74acb527b77f_jpg.rf.10114bd00de56cadcd60e07acc3f212c.txt,0,4,11
/content/testset/Chess-Pieces-6/train/labels/48d3c59a99b2b5a5b9f1eb7d5ba63b60_jpg.rf.958af5f724d738114cad9f909f3f474b.txt,2,2,3
/content/testset/Chess-Pieces-6/train/labels/48d3c59a99b2b5a5b9f1eb7d5ba63b60_jpg.rf.958af5f724d738114cad9f909f3f474b.txt,10,7,0
/content/testset/Chess-Pieces-6/train/labels/IMG_0298_JPG.rf.9a0ea35d2773d8f3244802c7d4a4e073.txt,1,12,8
/content/testset/Chess-Pieces-6/train/labels/ca869123d8a0cbcc6e54f4a445e5a78a_jpg.rf.dc3dee85030f2e020479ae95902874eb.txt,0,12,7
/content/testset/Chess-Pieces-6/train/labels/ca869123d8a0cbcc6e54f4a445e5a78a_jpg.rf.dc3dee85030f2e020479ae95902874eb.txt,6,10,4
/content/testset/Chess-Pieces-6/train/labels/8967433350d3b3043902603430fccaab_jpg.rf.2dcc771354c84505898cbd63ffb27760.txt,20,7,8
/content/testset/Chess-Pieces-6/train/labels/8967433350d3b3043902603430fccaab_jpg.rf.2dcc771354c84505898cbd63ffb27760.txt,22,12,3
/content/testset/Chess-Pieces-6/train/labels/8967433350d3b3043902603430fccaab_jpg.rf.2dcc771354c84505898cbd63ffb27760.txt,26,10,4
/content/testset/Chess-Pieces-6/train/labels/22e74efb18b2d88fba63d25a61bf5f97_jpg.rf.d6e51107f542887f53195a38e17be433.txt,4,4,3
/content/testset/Chess-Pieces-6/train/labels/22e74efb18b2d88fba63d25a61bf5f97_jpg.rf.d6e51107f542887f53195a38e17be433.txt,17,10,1
/content/testset/Chess-Pieces-6/train/labels/IMG_0296_JPG.rf.de89c11d447a1f89b5c5b0bcd01eb424.txt,8,4,3
/content/testset/Chess-Pieces-6/train/labels/IMG_0299_JPG.rf.405746ea7bf691c44ddaada9f517b600.txt,7,4,2
/content/testset/Chess-Pieces-6/train/labels/5cecd3b3946aac5c713a51e0bd4617c9_jpg.rf.8b64bf07e180261639f2cb349d41783e.txt,6,4,1
/content/testset/Chess-Pieces-6/train/labels/5cecd3b3946aac5c713a51e0bd4617c9_jpg.rf.8b64bf07e180261639f2cb349d41783e.txt,13,1,12
/content/testset/Chess-Pieces-6/train/labels/5cecd3b3946aac5c713a51e0bd4617c9_jpg.rf.8b64bf07e180261639f2cb349d41783e.txt,25,10,3
/content/testset/Chess-Pieces-6/train/labels/4894f034a55eaa9252cd261a62b11d27_jpg.rf.c412d0627c330f585217f1cfde236fb4.txt,8,6,10
/content/testset/Chess-Pieces-6/train/labels/IMG_0297_JPG.rf.30ad20de9cb0ab8f3104b1e0cb942dfc.txt,0,10,4
/content/testset/Chess-Pieces-6/train/labels/a5c65b40e0be3480c0ecfacaab399a87_jpg.rf.f8c2ce208abb8e7833ddf49f55a8ed8e.txt,11,8,4
/content/testset/Chess-Pieces-6/train/labels/a5c65b40e0be3480c0ecfacaab399a87_jpg.rf.f8c2ce208abb8e7833ddf49f55a8ed8e.txt,12,7,10
/content/testset/Chess-Pieces-6/train/labels/66f3c2c7c10a9263de9c6e056ba5c1b9_jpg.rf.de2f6be5ff4fd8d0ff58dab80ce77444.txt,1,6,7
/content/testset/Chess-Pieces-6/train/labels/4939035108d04ee672570a7cc937e270_jpg.rf.5d92e0f46712e8faacaf28e8cea0b49e.txt,8,4,12
/content/testset/Chess-Pieces-6/train/labels/4939035108d04ee672570a7cc937e270_jpg.rf.5d92e0f46712e8faacaf28e8cea0b49e.txt,17,8,11
/content/testset/Chess-Pieces-6/train/labels/4939035108d04ee672570a7cc937e270_jpg.rf.5d92e0f46712e8faacaf28e8cea0b49e.txt,21,9,7
/content/testset/Chess-Pieces-6/train/labels/c0d68e012bb93c14bc333fc1d5e52621_jpg.rf.3b17afc376dd321dc9df783d14a2f69c.txt,5,10,2
/content/testset/Chess-Pieces-6/train/labels/81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.d26116b46ab2b316a27433da3976dc6d.txt,7,10,9
/content/testset/Chess-Pieces-6/train/labels/81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.d26116b46ab2b316a27433da3976dc6d.txt,13,3,5
/content/testset/Chess-Pieces-6/train/labels/IMG_0296_JPG.rf.389e48125c3291b37c0da0bc1e5e4a0c.txt,0,2,10
/content/testset/Chess-Pieces-6/train/labels/7ee8d13861bdc45e40a7cfe190a8d8a6_jpg.rf.c1992e9315332763b658c7ec7cb45996.txt,5,10,7
/content/testset/Chess-Pieces-6/train/labels/7ee8d13861bdc45e40a7cfe190a8d8a6_jpg.rf.c1992e9315332763b658c7ec7cb45996.txt,14,6,5
/content/testset/Chess-Pieces-6/train/labels/859e7157c6d544236a67463c08169b6e_jpg.rf.0cc6dc2a2b5cef2f9084e3e6a8ba8ab9.txt,0,5,3
/content/testset/Chess-Pieces-6/train/labels/859e7157c6d544236a67463c08169b6e_jpg.rf.0cc6dc2a2b5cef2f9084e3e6a8ba8ab9.txt,15,4,8
/content/testset/Chess-Pieces-6/train/labels/859e7157c6d544236a67463c08169b6e_jpg.rf.0cc6dc2a2b5cef2f9084e3e6a8ba8ab9.txt,25,10,5
/content/testset/Chess-Pieces-6/train/labels/f1ea0167087976926d4fe0aa36b961ce_jpg.rf.724555919c77526045c9c1c53651220f.txt,6,4,7
/content/testset/Chess-Pieces-6/train/labels/beb11566e59775b61f0ca369952067cc_jpg.rf.73b5ccd3430d2f19553a7fde512c3e09.txt,10,4,6
/content/testset/Chess-Pieces-6/train/labels/beb11566e59775b61f0ca369952067cc_jpg.rf.73b5ccd3430d2f19553a7fde512c3e09.txt,16,11,5
/content/testset/Chess-Pieces-6/train/labels/beb11566e59775b61f0ca369952067cc_jpg.rf.73b5ccd3430d2f19553a7fde512c3e09.txt,31,10,4
/content/testset/Chess-Pieces-6/train/labels/c3e9e81ba1540aae7961a4d8d96600ba_jpg.rf.c558547d76fe2f8f19248e57f350ad31.txt,19,10,12
/content/testset/Chess-Pieces-6/train/labels/c3e9e81ba1540aae7961a4d8d96600ba_jpg.rf.c558547d76fe2f8f19248e57f350ad31.txt,23,10,7
/content/testset/Chess-Pieces-6/train/labels/b3b002461f1c6b432e22964549767e5f_jpg.rf.3c270c466ae71b1d00d6134561cb5142.txt,0,6,9
/content/testset/Chess-Pieces-6/train/labels/292b0ddcacad7de06a628980954b6993_jpg.rf.cf97c9d6b66058d03fc9312094d77468.txt,5,3,7
/content/testset/Chess-Pieces-6/train/labels/292b0ddcacad7de06a628980954b6993_jpg.rf.cf97c9d6b66058d03fc9312094d77468.txt,22,10,7
/content/testset/Chess-Pieces-6/train/labels/292b0ddcacad7de06a628980954b6993_jpg.rf.cf97c9d6b66058d03fc9312094d77468.txt,24,4,12
/content/testset/Chess-Pieces-6/train/labels/4de23afff63bc169b4ebe547a9c9b692_jpg.rf.0e2e33904bebc7df4bcea1a6c86d9af3.txt,3,6,2
/content/testset/Chess-Pieces-6/train/labels/4de23afff63bc169b4ebe547a9c9b692_jpg.rf.0e2e33904bebc7df4bcea1a6c86d9af3.txt,10,4,2
/content/testset/Chess-Pieces-6/train/labels/4de23afff63bc169b4ebe547a9c9b692_jpg.rf.0e2e33904bebc7df4bcea1a6c86d9af3.txt,14,11,8
/content/testset/Chess-Pieces-6/train/labels/a9768de3fceeeae2618f362870fb9a88_jpg.rf.aa6a6837563871c8e3dee7572ddedf2f.txt,11,4,8
/content/testset/Chess-Pieces-6/train/labels/a9768de3fceeeae2618f362870fb9a88_jpg.rf.aa6a6837563871c8e3dee7572ddedf2f.txt,22,12,9
/content/testset/Chess-Pieces-6/train/labels/a9768de3fceeeae2618f362870fb9a88_jpg.rf.aa6a6837563871c8e3dee7572ddedf2f.txt,28,10,8
/content/testset/Chess-Pieces-6/train/labels/d9acc69c5d57623cda22786e309201c9_jpg.rf.0373e72a9db2f0f238943c15dac72882.txt,6,8,9
/content/testset/Chess-Pieces-6/train/labels/1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.0972d35f7fdce5494cdd8d781441d3b7.txt,17,12,3
/content/testset/Chess-Pieces-6/train/labels/1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.0972d35f7fdce5494cdd8d781441d3b7.txt,28,10,7
/content/testset/Chess-Pieces-6/train/labels/1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.0972d35f7fdce5494cdd8d781441d3b7.txt,31,10,1
/content/testset/Chess-Pieces-6/train/labels/1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.a6adbd44e68d79c0651d31b383badffb.txt,6,1,12
/content/testset/Chess-Pieces-6/train/labels/1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.a6adbd44e68d79c0651d31b383badffb.txt,10,4,12
/content/testset/Chess-Pieces-6/train/labels/1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.a6adbd44e68d79c0651d31b383badffb.txt,23,11,0
/content/testset/Chess-Pieces-6/train/labels/4eb630d4dd38528dacf72355caf5c06d_jpg.rf.ea56bcd9a61742dcc26814e1bf695dc9.txt,4,12,1
/content/testset/Chess-Pieces-6/train/labels/4eb630d4dd38528dacf72355caf5c06d_jpg.rf.ea56bcd9a61742dcc26814e1bf695dc9.txt,18,1,12
/content/testset/Chess-Pieces-6/train/labels/239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a8ca561d1b52ca81cc6b776fdf288c91.txt,6,6,12
/content/testset/Chess-Pieces-6/train/labels/239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a8ca561d1b52ca81cc6b776fdf288c91.txt,13,4,7
/content/testset/Chess-Pieces-6/train/labels/239c409d5c09b493fed01a70a3cda4bc_jpg.rf.a8ca561d1b52ca81cc6b776fdf288c91.txt,28,10,11
/content/testset/Chess-Pieces-6/train/labels/040f2bcba5afce3afafdd5bbf36d2ca5_jpg.rf.810ae8e80498d7b58bf6b100b2b14d80.txt,3,11,12
/content/testset/Chess-Pieces-6/train/labels/54a90aab8c73562975cc560d51a9d2d1_jpg.rf.a702e4f26abf0e47e09b4458e9601886.txt,10,4,7
/content/testset/Chess-Pieces-6/train/labels/54a90aab8c73562975cc560d51a9d2d1_jpg.rf.a702e4f26abf0e47e09b4458e9601886.txt,21,10,4
/content/testset/Chess-Pieces-6/train/labels/54a90aab8c73562975cc560d51a9d2d1_jpg.rf.a702e4f26abf0e47e09b4458e9601886.txt,25,10,11
/content/testset/Chess-Pieces-6/train/labels/13106bbc80a01cc413c2ab5052d2ec25_jpg.rf.51d12530a39cd8816f4992622e91a8c7.txt,1,12,8
/content/testset/Chess-Pieces-6/train/labels/285d7c487a4e20ad832a74acb527b77f_jpg.rf.9d255eacdb3119c0bef38cba2835fc86.txt,7,10,11
/content/testset/Chess-Pieces-6/train/labels/479459fe5c8213a84fd55ba82f2670b1_jpg.rf.bfadd8d1f7320e4796d0602b25c39713.txt,0,5,2
/content/testset/Chess-Pieces-6/train/labels/479459fe5c8213a84fd55ba82f2670b1_jpg.rf.bfadd8d1f7320e4796d0602b25c39713.txt,25,10,12
/content/testset/Chess-Pieces-6/train/labels/479459fe5c8213a84fd55ba82f2670b1_jpg.rf.bfadd8d1f7320e4796d0602b25c39713.txt,27,10,11
/content/testset/Chess-Pieces-6/train/labels/b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.4864df166679b5e615695091857168c0.txt,5,4,6
/content/testset/Chess-Pieces-6/train/labels/b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.4864df166679b5e615695091857168c0.txt,10,8,12
/content/testset/Chess-Pieces-6/train/labels/f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.6c4dff4b0d2f4342885982d9adb2e732.txt,10,10,3
/content/testset/Chess-Pieces-6/train/labels/f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.6c4dff4b0d2f4342885982d9adb2e732.txt,14,12,5
/content/testset/Chess-Pieces-6/train/labels/IMG_0295_JPG.rf.d8fae0103d2277cb10e78fa3d1435e19.txt,2,10,2
/content/testset/Chess-Pieces-6/train/labels/889c420fb266b8d0e817306110042bda_jpg.rf.656ed2e181c108bf95f8a60c261a9f50.txt,4,10,1
/content/testset/Chess-Pieces-6/train/labels/4894f034a55eaa9252cd261a62b11d27_jpg.rf.d965bf237cc0c637211546a4ea2bb152.txt,2,4,1
/content/testset/Chess-Pieces-6/train/labels/IMG_0166_JPG.rf.10046a666f31cd81c63800fe44cc9c66.txt,14,3,9
/content/testset/Chess-Pieces-6/train/labels/IMG_0166_JPG.rf.10046a666f31cd81c63800fe44cc9c66.txt,18,7,12
/content/testset/Chess-Pieces-6/train/labels/IMG_0166_JPG.rf.10046a666f31cd81c63800fe44cc9c66.txt,28,10,2
/content/testset/Chess-Pieces-6/train/labels/e40003d4bbcdac7196b9502bfe2fb6ed_jpg.rf.c15855c6cdca0f2c877a4a83a662608b.txt,6,10,3
/content/testset/Chess-Pieces-6/train/labels/e40003d4bbcdac7196b9502bfe2fb6ed_jpg.rf.c15855c6cdca0f2c877a4a83a662608b.txt,15,4,7
/content/testset/Chess-Pieces-6/train/labels/8de03901c64a80070048ead3fb0d32bd_jpg.rf.7043668f63097ad2c690be801edf444f.txt,2,6,3
/content/testset/Chess-Pieces-6/train/labels/8de03901c64a80070048ead3fb0d32bd_jpg.rf.7043668f63097ad2c690be801edf444f.txt,3,5,9
/content/testset/Chess-Pieces-6/train/labels/8de03901c64a80070048ead3fb0d32bd_jpg.rf.7043668f63097ad2c690be801edf444f.txt,4,3,9
